,lga,Adelie Land (France),Afghanistan,Albania,Algeria,"Americas, nfd",Andorra,Angola,Anguilla,"Antarctica, nfd",Antigua and Barbuda,Argentina,Argentinian Antarctic Territory,Armenia,Aruba,At sea,Australia,"Australia (includes External Territories), nfd",Australian Antarctic Territory,"Australian External Territories, nec",Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bosnia and Herzegovina,Botswana,Brazil,British Antarctic Territory,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,"Caribbean, nfd",Cayman Islands,Central African Republic,"Central America, nfd","Central Asia, nfd","Central and West Africa, nfd",Chad,Chile,Chilean Antarctic Territory,"Chinese Asia (includes Mongolia), nfd",Colombia,Comoros,"Congo, Democratic Republic of",Cook Islands,Costa Rica,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,"Eastern Europe, nfd",Ecuador,Egypt,El Salvador,England,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Gaza Strip and West Bank,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong (SAR of China),Hungary,Iceland,Inadequately described,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,"Japan and the Koreas, nfd",Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Democratic People's Republic of (North)","Korea, Republic of (South)",Kuwait,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau (SAR of China),Madagascar,"Mainland South-East Asia, nfd",Malawi,Malaysia,Maldives,Mali,Malta,"Maritime South-East Asia, nfd",Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,"Melanesia, nfd",Mexico,"Micronesia, Federated States of","Micronesia, nfd","Middle East, nfd",Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,"North Africa and the Middle East, nfd","North Africa, nfd","North-East Asia, nfd","North-West Europe, nfd","Northern America, nfd","Northern Europe, nfd",Northern Ireland,Northern Mariana Islands,Norway,Not stated,"Oceania and Antarctica, nfd",Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,"Polynesia (excludes Hawaii), nec","Polynesia (excludes Hawaii), nfd",Portugal,Puerto Rico,Qatar,Queen Maud Land (Norway),Romania,Ross Dependency (New Zealand),Russian Federation,Rwanda,Samoa,"Samoa, American",San Marino,Saudi Arabia,Scotland,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,"South America, nec","South America, nfd","South Eastern Europe, nfd","South-East Asia, nfd","Southern Asia, nfd","Southern Europe, nfd","Southern and Central Asia, nfd","Southern and East Africa, nec","Southern and East Africa, nfd","Southern and Eastern Europe, nfd",Spain,Sri Lanka,St Helena,St Kitts and Nevis,St Lucia,St Pierre and Miquelon,St Vincent and the Grenadines,"Sub-Saharan Africa, nfd",Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United States of America,Uruguay,Uzbekistan,Vanuatu,"Virgin Islands, British","Virgin Islands, United States",Wales,Wallis and Futuna,"Western Europe, nfd",Western Sahara,Yemen,Zambia,Zimbabwe
738,Cardinia (S),0.0,33.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,37.0,0.0,3.0,0.0,0.0,58634.0,0.0,0.0,0.0,71.0,0.0,0.0,6.0,40.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,45.0,3.0,40.0,0.0,0.0,10.0,0.0,0.0,31.0,0.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,3.0,0.0,0.0,43.0,0.0,128.0,0.0,26.0,23.0,33.0,0.0,0.0,0.0,3.0,0.0,74.0,42.0,3844.0,0.0,3.0,0.0,14.0,0.0,89.0,20.0,39.0,0.0,0.0,0.0,0.0,4.0,0.0,406.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,59.0,0.0,13.0,473.0,63.0,11.0,0.0,149.0,0.0,11.0,352.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,0.0,18.0,3.0,3.0,12.0,39.0,0.0,10.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,94.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,639.0,0.0,1238.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,8.0,3297.0,0,0.0,32.0,0.0,0.0,22.0,0.0,9.0,295.0,106.0,0.0,0.0,28.0,0.0,0.0,0.0,123.0,0.0,21.0,0.0,46.0,3.0,0.0,0.0,572.0,0.0,64.0,27.0,0.0,61.0,18.0,27.0,0.0,3.0,270.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,19.0,42.0,3.0,11.0,0.0,3.0,68.0,0.0,0.0,12.0,0.0,0.0,26.0,0.0,0.0,3.0,7.0,11.0,4.0,166.0,14.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,9.0,62.0
739,Casey (C),0.0,4439.0,53.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,357.0,0.0,31.0,0.0,3.0,153515.0,0.0,0.0,0.0,242.0,3.0,0.0,28.0,216.0,3.0,17.0,48.0,0.0,0.0,9.0,0.0,1141.0,11.0,37.0,0.0,13.0,55.0,0.0,3.0,1310.0,0.0,236.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1055.0,0.0,0.0,117.0,0.0,8.0,417.0,9.0,1334.0,8.0,185.0,106.0,68.0,3.0,0.0,3.0,59.0,4.0,943.0,599.0,9014.0,0.0,44.0,13.0,242.0,0.0,1677.0,45.0,166.0,0.0,3.0,0.0,0.0,65.0,3.0,1094.0,32.0,3.0,764.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,13.0,0.0,0.0,12.0,348.0,489.0,3.0,95.0,10310.0,597.0,294.0,361.0,523.0,4.0,110.0,1672.0,7.0,109.0,0.0,82.0,22.0,219.0,0.0,0.0,141.0,60.0,175.0,27.0,640.0,0.0,49.0,23.0,0.0,25.0,3.0,22.0,12.0,0.0,32.0,1213.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,3114.0,0.0,0.0,28.0,0.0,3.0,0.0,23.0,0.0,6.0,11.0,0.0,19.0,17.0,7.0,4.0,120.0,1397.0,0.0,5972.0,15.0,0.0,124.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,21.0,10760.0,0,36.0,1016.0,0.0,0.0,75.0,7.0,86.0,3323.0,1277.0,0.0,0.0,196.0,0.0,17.0,0.0,1399.0,0.0,233.0,0.0,943.0,9.0,0.0,96.0,1842.0,0.0,816.0,221.0,20.0,647.0,26.0,91.0,3.0,30.0,1933.0,0.0,3.0,891.0,3.0,8.0,0.0,0.0,0.0,10.0,0.0,113.0,7550.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,3.0,3.0,36.0,58.0,134.0,131.0,3.0,18.0,458.0,0.0,3.0,71.0,11.0,8.0,802.0,0.0,0.0,0.0,26.0,125.0,218.0,473.0,188.0,5.0,3.0,0.0,0.0,250.0,0.0,0.0,0.0,3.0,39.0,294.0
740,Central Goldfields (S),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10806.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,491.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,17.0,9.0,0.0,0.0,19.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,627.0,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0
741,Colac-Otway (S),0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17846.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,477.0,0.0,0.0,3.0,0.0,0.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,64.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,25.0,7.0,3.0,0.0,23.0,0.0,0.0,76.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,0.0,210.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,962.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,5.0,3.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,0.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0
742,Corangamite (S),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14592.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,21.0,3.0,0.0,0.0,16.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,694.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
743,Darebin (C),0.0,80.0,58.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,5.0,0.0,0.0,81884.0,0.0,0.0,0.0,68.0,0.0,0.0,8.0,280.0,0.0,15.0,28.0,0.0,0.0,0.0,10.0,155.0,16.0,66.0,0.0,10.0,27.0,0.0,0.0,94.0,7.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,188.0,0.0,6.0,26.0,3.0,409.0,20.0,310.0,28.0,31.0,7.0,3.0,0.0,23.0,8.0,382.0,26.0,2609.0,0.0,21.0,19.0,74.0,0.0,221.0,14.0,170.0,0.0,0.0,0.0,0.0,26.0,7.0,454.0,48.0,0.0,5003.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,252.0,65.0,0.0,53.0,4443.0,295.0,263.0,259.0,419.0,0.0,27.0,7167.0,7.0,241.0,0.0,35.0,0.0,100.0,3.0,0.0,134.0,60.0,31.0,24.0,1273.0,0.0,7.0,116.0,0.0,14.0,0.0,12.0,0.0,0.0,5.0,806.0,6.0,0.0,442.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,36.0,0.0,0.0,3.0,4.0,0.0,5.0,18.0,0.0,28.0,9.0,0.0,3.0,381.0,201.0,3.0,1854.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,34.0,8504.0,0,24.0,288.0,0.0,0.0,67.0,0.0,65.0,709.0,215.0,0.0,0.0,152.0,0.0,6.0,0.0,55.0,0.0,68.0,0.0,66.0,0.0,0.0,474.0,472.0,3.0,177.0,17.0,23.0,260.0,6.0,61.0,5.0,276.0,251.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,40.0,45.0,134.0,110.0,3.0,24.0,325.0,0.0,0.0,25.0,0.0,6.0,272.0,0.0,0.0,0.0,14.0,43.0,70.0,442.0,24.0,9.0,7.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,24.0,91.0
744,East Gippsland (S),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,35471.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,11.0,5.0,0.0,0.0,0.0,5.0,0.0,23.0,0.0,1695.0,0.0,0.0,7.0,3.0,0.0,33.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,3.0,90.0,18.0,0.0,0.0,61.0,0.0,0.0,190.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,314.0,0.0,375.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,5.0,2179.0,0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,124.0,31.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,8.0,5.0,12.0,0.0,0.0,85.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,0.0,4.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,19.0
745,Frankston (C),0.0,161.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,3.0,91792.0,0.0,0.0,0.0,122.0,3.0,0.0,10.0,27.0,3.0,24.0,37.0,0.0,0.0,3.0,0.0,239.0,4.0,28.0,0.0,5.0,23.0,0.0,0.0,70.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,32.0,0.0,0.0,95.0,0.0,283.0,0.0,77.0,59.0,45.0,0.0,0.0,0.0,38.0,0.0,166.0,20.0,7927.0,0.0,6.0,6.0,10.0,0.0,307.0,20.0,97.0,0.0,0.0,0.0,0.0,11.0,13.0,811.0,13.0,4.0,392.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,87.0,129.0,0.0,53.0,1295.0,123.0,62.0,39.0,485.0,3.0,25.0,607.0,0.0,67.0,0.0,8.0,16.0,62.0,3.0,0.0,43.0,12.0,9.0,39.0,158.0,0.0,9.0,4.0,0.0,16.0,3.0,4.0,0.0,0.0,4.0,296.0,3.0,0.0,129.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,9.0,0.0,0.0,5.0,8.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,19.0,14.0,808.0,4.0,2883.0,0.0,0.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,16.0,7077.0,0,4.0,80.0,0.0,0.0,79.0,0.0,50.0,856.0,387.0,0.0,0.0,24.0,0.0,0.0,0.0,127.0,0.0,179.0,0.0,78.0,0.0,0.0,26.0,1529.0,0.0,129.0,23.0,12.0,122.0,29.0,47.0,0.0,0.0,746.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,43.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,35.0,65.0,29.0,27.0,0.0,5.0,164.0,0.0,0.0,26.0,4.0,3.0,78.0,0.0,0.0,0.0,3.0,117.0,10.0,344.0,61.0,16.0,3.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,8.0,166.0
746,Gannawarra (S),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9282.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,13.0,0.0,3.0,0.0,4.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,563.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,Glen Eira (C),0.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,9.0,0.0,4.0,78993.0,0.0,0.0,0.0,216.0,30.0,0.0,13.0,87.0,0.0,332.0,91.0,0.0,3.0,0.0,3.0,80.0,3.0,121.0,0.0,23.0,33.0,0.0,0.0,57.0,3.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,107.0,0.0,0.0,9.0,4.0,185.0,4.0,228.0,81.0,28.0,0.0,0.0,0.0,192.0,0.0,320.0,17.0,3731.0,0.0,4.0,6.0,41.0,0.0,108.0,26.0,462.0,0.0,3.0,0.0,0.0,22.0,43.0,954.0,9.0,0.0,2179.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,517.0,503.0,3.0,609.0,4990.0,505.0,127.0,40.0,467.0,0.0,2051.0,1160.0,10.0,522.0,0.0,3.0,59.0,94.0,6.0,0.0,652.0,27.0,17.0,109.0,148.0,0.0,3.0,11.0,0.0,123.0,0.0,22.0,0.0,0.0,6.0,922.0,3.0,3.0,91.0,0.0,4.0,0.0,0.0,311.0,0.0,0.0,29.0,0.0,0.0,3.0,202.0,3.0,6.0,28.0,0.0,57.0,3.0,8.0,4.0,121.0,239.0,6.0,1906.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,11.0,6095.0,0,16.0,86.0,0.0,0.0,45.0,0.0,48.0,471.0,1849.0,0.0,0.0,52.0,0.0,0.0,0.0,266.0,0.0,1483.0,0.0,13.0,0.0,0.0,37.0,617.0,14.0,198.0,27.0,0.0,341.0,51.0,23.0,3.0,14.0,3026.0,0.0,3.0,166.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,61.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,90.0,87.0,15.0,136.0,7.0,17.0,258.0,0.0,0.0,6.0,5.0,7.0,111.0,0.0,0.0,0.0,19.0,1649.0,29.0,859.0,21.0,149.0,3.0,0.0,0.0,68.0,0.0,0.0,0.0,4.0,18.0,155.0
748,Glenelg (S),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17073.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43.0,10.0,3.0,0.0,27.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,239.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,985.0,0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,72.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,31.0
