,lga,Adelie Land (France),Afghanistan,Albania,Algeria,"Americas, nfd",Andorra,Angola,Anguilla,"Antarctica, nfd",Antigua and Barbuda,Argentina,Argentinian Antarctic Territory,Armenia,Aruba,At sea,Australia,"Australia (includes External Territories), nfd",Australian Antarctic Territory,"Australian External Territories, nec",Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bosnia and Herzegovina,Botswana,Brazil,British Antarctic Territory,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,"Caribbean, nfd",Cayman Islands,Central African Republic,"Central America, nfd","Central Asia, nfd","Central and West Africa, nfd",Chad,Chile,Chilean Antarctic Territory,"Chinese Asia (includes Mongolia), nfd",Colombia,Comoros,"Congo, Democratic Republic of",Cook Islands,Costa Rica,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,"Eastern Europe, nfd",Ecuador,Egypt,El Salvador,England,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Gaza Strip and West Bank,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong (SAR of China),Hungary,Iceland,Inadequately described,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,"Japan and the Koreas, nfd",Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Democratic People's Republic of (North)","Korea, Republic of (South)",Kuwait,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau (SAR of China),Madagascar,"Mainland South-East Asia, nfd",Malawi,Malaysia,Maldives,Mali,Malta,"Maritime South-East Asia, nfd",Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,"Melanesia, nfd",Mexico,"Micronesia, Federated States of","Micronesia, nfd","Middle East, nfd",Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,"North Africa and the Middle East, nfd","North Africa, nfd","North-East Asia, nfd","North-West Europe, nfd","Northern America, nfd","Northern Europe, nfd",Northern Ireland,Northern Mariana Islands,Norway,Not stated,"Oceania and Antarctica, nfd",Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,"Polynesia (excludes Hawaii), nec","Polynesia (excludes Hawaii), nfd",Portugal,Puerto Rico,Qatar,Queen Maud Land (Norway),Romania,Ross Dependency (New Zealand),Russian Federation,Rwanda,Samoa,"Samoa, American",San Marino,Saudi Arabia,Scotland,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,"South America, nec","South America, nfd","South Eastern Europe, nfd","South-East Asia, nfd","Southern Asia, nfd","Southern Europe, nfd","Southern and Central Asia, nfd","Southern and East Africa, nec","Southern and East Africa, nfd","Southern and Eastern Europe, nfd",Spain,Sri Lanka,St Helena,St Kitts and Nevis,St Lucia,St Pierre and Miquelon,St Vincent and the Grenadines,"Sub-Saharan Africa, nfd",Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United States of America,Uruguay,Uzbekistan,Vanuatu,"Virgin Islands, British","Virgin Islands, United States",Wales,Wallis and Futuna,"Western Europe, nfd",Western Sahara,Yemen,Zambia,Zimbabwe
1333,Hobsons Bay (C),0.0,7.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,51917.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,67.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,179.0,0.0,15.0,0.0,7.0,20.0,0.0,0.0,163.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,101.0,0.0,0.0,52.0,0.0,0.0,37.0,0.0,651.0,4.0,76.0,29.0,23.0,4.0,0.0,0.0,20.0,6.0,175.0,48.0,2879.0,0.0,52.0,5.0,137.0,0.0,93.0,47.0,77.0,0.0,0.0,0.0,0.0,12.0,0.0,504.0,11.0,3.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,105.0,68.0,0.0,33.0,697.0,149.0,24.0,74.0,279.0,3.0,15.0,1851.0,3.0,64.0,0.0,10.0,0.0,29.0,0.0,0.0,36.0,7.0,48.0,32.0,943.0,0.0,0.0,172.0,0.0,18.0,0.0,8.0,0.0,0.0,0.0,179.0,0.0,0.0,1466.0,3.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0,16.0,0.0,0.0,0.0,8.0,220.0,3.0,1588.0,0.0,0.0,5.0,10.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,108.0,0.0,14.0,5855.0,0,13.0,64.0,0.0,0.0,39.0,0.0,15.0,1064.0,407.0,0.0,0.0,80.0,3.0,0.0,0.0,130.0,0.0,52.0,0.0,26.0,0.0,0.0,19.0,770.0,0.0,315.0,13.0,0.0,142.0,16.0,64.0,3.0,35.0,205.0,6.0,0.0,555.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,4.0,50.0,23.0,19.0,27.0,0.0,4.0,118.0,0.0,0.0,49.0,0.0,6.0,58.0,0.0,0.0,0.0,6.0,81.0,9.0,192.0,54.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,3.0,6.0,33.0
1334,Horsham (RC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16710.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,24.0,11.0,3.0,0.0,12.0,0.0,0.0,89.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,78.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,876.0,0,0.0,17.0,0.0,0.0,13.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0
1335,Hume (C),0.0,36.0,29.0,25.0,0.0,0.0,4.0,0.0,0.0,0.0,166.0,0.0,3.0,0.0,0.0,94419.0,0.0,0.0,0.0,82.0,0.0,0.0,16.0,36.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,326.0,0.0,18.0,0.0,0.0,23.0,0.0,0.0,17.0,0.0,85.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,174.0,0.0,0.0,24.0,0.0,0.0,53.0,0.0,828.0,0.0,708.0,27.0,18.0,0.0,0.0,0.0,17.0,0.0,804.0,266.0,3021.0,0.0,86.0,6.0,44.0,0.0,624.0,68.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,596.0,44.0,0.0,1260.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,0.0,63.0,1483.0,124.0,286.0,4482.0,292.0,0.0,30.0,3610.0,0.0,32.0,0.0,74.0,0.0,26.0,4.0,0.0,10.0,94.0,188.0,28.0,2399.0,0.0,0.0,37.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,269.0,0.0,3.0,1435.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,11.0,3.0,252.0,0.0,1667.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,154.0,0.0,6.0,10158.0,0,3.0,165.0,0.0,0.0,66.0,3.0,40.0,1567.0,377.0,0.0,0.0,194.0,0.0,7.0,0.0,177.0,0.0,38.0,0.0,479.0,0.0,0.0,51.0,677.0,3.0,196.0,33.0,0.0,154.0,5.0,128.0,4.0,143.0,176.0,12.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,192.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,17.0,44.0,469.0,20.0,0.0,4.0,170.0,0.0,0.0,51.0,5.0,10.0,5764.0,3.0,0.0,3.0,3.0,78.0,34.0,196.0,81.0,0.0,11.0,0.0,0.0,69.0,0.0,0.0,0.0,21.0,6.0,19.0
1336,Indigo (S),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12821.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,463.0,0.0,0.0,4.0,0.0,0.0,11.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,4.0,3.0,0.0,0.0,14.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,823.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0
1337,Kingston (C),0.0,58.0,6.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,184.0,0.0,18.0,0.0,0.0,87692.0,0.0,0.0,0.0,153.0,11.0,0.0,19.0,167.0,0.0,47.0,30.0,0.0,0.0,0.0,0.0,180.0,4.0,39.0,0.0,9.0,27.0,0.0,0.0,1009.0,0.0,202.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,27.0,0.0,0.0,164.0,0.0,465.0,4.0,415.0,95.0,68.0,0.0,0.0,0.0,73.0,4.0,501.0,33.0,5550.0,0.0,36.0,7.0,64.0,0.0,384.0,40.0,138.0,0.0,3.0,0.0,0.0,29.0,23.0,806.0,7.0,0.0,3049.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,354.0,212.0,4.0,178.0,2870.0,181.0,64.0,87.0,444.0,4.0,88.0,1738.0,7.0,186.0,0.0,11.0,19.0,68.0,0.0,0.0,130.0,10.0,73.0,72.0,270.0,0.0,0.0,6.0,0.0,50.0,0.0,11.0,3.0,0.0,3.0,488.0,7.0,0.0,209.0,8.0,0.0,0.0,0.0,647.0,0.0,0.0,11.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,8.0,3.0,0.0,11.0,22.0,481.0,0.0,2133.0,3.0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,12.0,8858.0,0,9.0,123.0,0.0,0.0,64.0,3.0,33.0,1049.0,612.0,0.0,0.0,99.0,0.0,0.0,0.0,117.0,0.0,430.0,0.0,54.0,0.0,0.0,15.0,1075.0,0.0,162.0,105.0,4.0,201.0,32.0,56.0,7.0,11.0,806.0,8.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,3.0,0.0,57.0,77.0,31.0,40.0,0.0,12.0,224.0,0.0,0.0,10.0,17.0,8.0,547.0,3.0,0.0,0.0,12.0,342.0,27.0,376.0,65.0,19.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,16.0,105.0
1338,Knox (C),0.0,222.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,21.0,0.0,0.0,103230.0,0.0,0.0,0.0,220.0,0.0,0.0,16.0,62.0,8.0,6.0,30.0,0.0,0.0,0.0,0.0,126.0,0.0,26.0,0.0,38.0,30.0,0.0,0.0,536.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,29.0,0.0,3.0,8.0,0.0,307.0,3.0,151.0,62.0,57.0,3.0,0.0,0.0,49.0,8.0,535.0,54.0,7034.0,0.0,0.0,5.0,28.0,4.0,241.0,29.0,99.0,0.0,3.0,0.0,0.0,105.0,0.0,1339.0,16.0,3.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,791.0,321.0,0.0,36.0,2002.0,285.0,254.0,54.0,416.0,7.0,59.0,1316.0,3.0,112.0,0.0,18.0,3.0,93.0,3.0,0.0,129.0,9.0,143.0,136.0,235.0,0.0,0.0,17.0,0.0,25.0,6.0,22.0,6.0,3.0,3.0,1989.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,11.0,3.0,5.0,6.0,49.0,1123.0,0.0,1818.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,254.0,0.0,6.0,6546.0,0,9.0,117.0,0.0,0.0,71.0,0.0,30.0,895.0,622.0,0.0,0.0,27.0,0.0,3.0,0.0,217.0,0.0,77.0,0.0,28.0,0.0,0.0,21.0,1172.0,0.0,116.0,48.0,0.0,537.0,29.0,75.0,3.0,0.0,1060.0,6.0,0.0,345.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,51.0,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,32.0,102.0,28.0,165.0,0.0,19.0,192.0,0.0,0.0,28.0,11.0,0.0,124.0,0.0,0.0,0.0,5.0,37.0,23.0,310.0,48.0,4.0,6.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,23.0,58.0
1339,Latrobe (C),0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,55846.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,73.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,9.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,110.0,0.0,102.0,12.0,8.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,2240.0,0.0,0.0,9.0,0.0,0.0,29.0,14.0,30.0,0.0,0.0,0.0,0.0,6.0,0.0,571.0,8.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,46.0,0.0,15.0,97.0,40.0,3.0,3.0,146.0,0.0,4.0,754.0,0.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,95.0,3.0,0.0,450.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,847.0,0.0,518.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,6.0,4318.0,0,0.0,7.0,0.0,0.0,15.0,0.0,3.0,285.0,156.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,10.0,0.0,0.0,3.0,770.0,0.0,28.0,3.0,0.0,42.0,3.0,20.0,0.0,0.0,92.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,10.0,3.0,5.0,0.0,3.0,22.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,51.0,0.0,92.0,3.0,0.0,3.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,5.0
1340,Loddon (S),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6891.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1341,Macedon Ranges (S),0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,31404.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,26.0,5.0,18.0,0.0,0.0,0.0,6.0,0.0,47.0,0.0,1786.0,0.0,0.0,3.0,3.0,0.0,12.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,6.0,50.0,12.0,5.0,0.0,99.0,4.0,0.0,231.0,3.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,9.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,170.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,430.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,2116.0,0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,34.0,46.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,7.0,3.0,0.0,35.0,0.0,22.0,0.0,0.0,94.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,3.0,6.0,0.0,3.0,17.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,122.0,7.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,4.0,10.0
1342,Manningham (C),0.0,43.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,16.0,0.0,0.0,67023.0,0.0,0.0,0.0,127.0,0.0,0.0,3.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,57.0,9.0,34.0,0.0,36.0,27.0,0.0,0.0,77.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,85.0,0.0,3.0,29.0,0.0,0.0,0.0,3.0,415.0,0.0,447.0,63.0,27.0,0.0,0.0,0.0,29.0,3.0,605.0,24.0,3023.0,0.0,0.0,17.0,13.0,0.0,195.0,28.0,93.0,0.0,0.0,0.0,0.0,54.0,0.0,671.0,16.0,0.0,3363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2764.0,155.0,0.0,52.0,956.0,314.0,724.0,66.0,179.0,3.0,73.0,3934.0,10.0,141.0,0.0,21.0,3.0,37.0,6.0,0.0,477.0,96.0,33.0,84.0,476.0,0.0,3.0,14.0,0.0,30.0,0.0,78.0,3.0,0.0,3.0,2637.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,4.0,6.0,3.0,16.0,352.0,0.0,1049.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,14.0,5437.0,0,6.0,133.0,0.0,0.0,58.0,0.0,24.0,290.0,277.0,0.0,0.0,36.0,0.0,0.0,0.0,107.0,0.0,89.0,0.0,11.0,3.0,0.0,20.0,480.0,0.0,113.0,11.0,3.0,683.0,23.0,116.0,3.0,0.0,1249.0,8.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,72.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,4.0,28.0,69.0,73.0,603.0,0.0,15.0,93.0,0.0,0.0,9.0,6.0,0.0,223.0,3.0,0.0,0.0,9.0,38.0,41.0,377.0,11.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,31.0,94.0
1343,Mansfield (S),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5889.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,4.0,7.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,506.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0,0.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
